file,percent,plain_decode_ok,enc_decode_ok
Robert_Evans\Robert_Evans_0001.png,10,1,1
Robert_Evans\Robert_Evans_0001.png,12,1,1
Robert_Evans\Robert_Evans_0001.png,15,1,1
Robert_Evans\Robert_Evans_0002.png,0,1,1
Robert_Evans\Robert_Evans_0002.png,2,1,1
Robert_Evans\Robert_Evans_0002.png,4,1,1
Robert_Evans\Robert_Evans_0002.png,6,1,1
Robert_Evans\Robert_Evans_0002.png,8,1,1
Robert_Evans\Robert_Evans_0002.png,10,1,1
Robert_Evans\Robert_Evans_0002.png,12,1,1
Robert_Evans\Robert_Evans_0002.png,15,1,1
Robert_Evans\Robert_Evans_0003.png,0,1,1
Robert_Evans\Robert_Evans_0003.png,2,1,1
Robert_Evans\Robert_Evans_0003.png,4,1,1
Robert_Evans\Robert_Evans_0003.png,6,1,1
Robert_Evans\Robert_Evans_0003.png,8,1,1
Robert_Evans\Robert_Evans_0003.png,10,1,1
Robert_Evans\Robert_Evans_0003.png,12,1,1
Robert_Evans\Robert_Evans_0003.png,15,1,1
Robert_Fico\Robert_Fico_0001.png,0,1,1
Robert_Fico\Robert_Fico_0001.png,2,1,1
Robert_Fico\Robert_Fico_0001.png,4,1,1
Robert_Fico\Robert_Fico_0001.png,6,1,1
Robert_Fico\Robert_Fico_0001.png,8,1,1
Robert_Fico\Robert_Fico_0001.png,10,1,1
Robert_Fico\Robert_Fico_0001.png,12,1,1
Robert_Fico\Robert_Fico_0001.png,15,1,1
Robert_Fico\Robert_Fico_0002.png,0,1,1
Robert_Fico\Robert_Fico_0002.png,2,1,1
Robert_Fico\Robert_Fico_0002.png,4,1,1
Robert_Fico\Robert_Fico_0002.png,6,1,1
Robert_Fico\Robert_Fico_0002.png,8,1,1
Robert_Fico\Robert_Fico_0002.png,10,1,1
Robert_Fico\Robert_Fico_0002.png,12,1,1
Robert_Fico\Robert_Fico_0002.png,15,1,1
Robert_Horan\Robert_Horan_0001.png,0,1,1
Robert_Horan\Robert_Horan_0001.png,2,1,1
Robert_Horan\Robert_Horan_0001.png,4,1,1
Robert_Horan\Robert_Horan_0001.png,6,1,1
Robert_Horan\Robert_Horan_0001.png,8,1,1
Robert_Horan\Robert_Horan_0001.png,10,1,1
Robert_Horan\Robert_Horan_0001.png,12,1,1
Robert_Horan\Robert_Horan_0001.png,15,1,1
Robert_Horan\Robert_Horan_0002.png,0,1,1
Robert_Horan\Robert_Horan_0002.png,2,1,1
Robert_Horan\Robert_Horan_0002.png,4,1,1
Robert_Horan\Robert_Horan_0002.png,6,1,1
Robert_Horan\Robert_Horan_0002.png,8,1,1
Robert_Horan\Robert_Horan_0002.png,10,1,1
Robert_Horan\Robert_Horan_0002.png,12,1,1
Robert_Horan\Robert_Horan_0002.png,15,1,1
Robert_Kocharian\Robert_Kocharian_0001.png,0,1,1
Robert_Kocharian\Robert_Kocharian_0001.png,2,1,1
Robert_Kocharian\Robert_Kocharian_0001.png,4,1,1
Robert_Kocharian\Robert_Kocharian_0001.png,6,1,1
Robert_Kocharian\Robert_Kocharian_0001.png,8,1,1
Robert_Kocharian\Robert_Kocharian_0001.png,10,1,1
Robert_Kocharian\Robert_Kocharian_0001.png,12,1,1
Robert_Kocharian\Robert_Kocharian_0001.png,15,1,1
Robert_Kocharian\Robert_Kocharian_0002.png,0,1,1
Robert_Kocharian\Robert_Kocharian_0002.png,2,1,1
Robert_Kocharian\Robert_Kocharian_0002.png,4,1,1
Robert_Kocharian\Robert_Kocharian_0002.png,6,1,1
Robert_Kocharian\Robert_Kocharian_0002.png,8,1,1
Robert_Kocharian\Robert_Kocharian_0002.png,10,1,1
Robert_Kocharian\Robert_Kocharian_0002.png,12,1,1
Robert_Kocharian\Robert_Kocharian_0002.png,15,1,1
Robert_Kocharian\Robert_Kocharian_0003.png,0,1,1
Robert_Kocharian\Robert_Kocharian_0003.png,2,1,1
Robert_Kocharian\Robert_Kocharian_0003.png,4,1,1
Robert_Kocharian\Robert_Kocharian_0003.png,6,1,1
Robert_Kocharian\Robert_Kocharian_0003.png,8,1,1
Robert_Kocharian\Robert_Kocharian_0003.png,10,1,1
Robert_Kocharian\Robert_Kocharian_0003.png,12,1,1
Robert_Kocharian\Robert_Kocharian_0003.png,15,1,1
Robert_Kocharian\Robert_Kocharian_0004.png,0,1,1
Robert_Kocharian\Robert_Kocharian_0004.png,2,1,1
Robert_Kocharian\Robert_Kocharian_0004.png,4,1,1
Robert_Kocharian\Robert_Kocharian_0004.png,6,1,1
Robert_Kocharian\Robert_Kocharian_0004.png,8,1,1
Robert_Kocharian\Robert_Kocharian_0004.png,10,1,1
Robert_Kocharian\Robert_Kocharian_0004.png,12,1,1
Robert_Kocharian\Robert_Kocharian_0004.png,15,1,1
Robert_Kocharian\Robert_Kocharian_0005.png,0,1,1
Robert_Kocharian\Robert_Kocharian_0005.png,2,1,1
Robert_Kocharian\Robert_Kocharian_0005.png,4,1,1
Robert_Kocharian\Robert_Kocharian_0005.png,6,1,1
Robert_Kocharian\Robert_Kocharian_0005.png,8,1,1
Robert_Kocharian\Robert_Kocharian_0005.png,10,1,1
Robert_Kocharian\Robert_Kocharian_0005.png,12,1,1
Robert_Kocharian\Robert_Kocharian_0005.png,15,1,1
Robert_Mueller\Robert_Mueller_0001.png,0,1,1
Robert_Mueller\Robert_Mueller_0001.png,2,1,1
Robert_Mueller\Robert_Mueller_0001.png,4,1,1
Robert_Mueller\Robert_Mueller_0001.png,6,1,1
Robert_Mueller\Robert_Mueller_0001.png,8,1,1
Robert_Mueller\Robert_Mueller_0001.png,10,1,1
Robert_Mueller\Robert_Mueller_0001.png,12,1,1
Robert_Mueller\Robert_Mueller_0001.png,15,1,1
Robert_Mueller\Robert_Mueller_0002.png,0,1,1
Robert_Mueller\Robert_Mueller_0002.png,2,1,1
Robert_Mueller\Robert_Mueller_0002.png,4,1,1
Robert_Mueller\Robert_Mueller_0002.png,6,1,1
Robert_Mueller\Robert_Mueller_0002.png,8,1,1
Robert_Mueller\Robert_Mueller_0002.png,10,1,1
Robert_Mueller\Robert_Mueller_0002.png,12,1,1
Robert_Mueller\Robert_Mueller_0002.png,15,1,1
Robert_Mueller\Robert_Mueller_0003.png,0,1,1
Robert_Mueller\Robert_Mueller_0003.png,2,1,1
Robert_Mueller\Robert_Mueller_0003.png,4,1,1
Robert_Mueller\Robert_Mueller_0003.png,6,1,1
Robert_Mueller\Robert_Mueller_0003.png,8,1,1
Robert_Mueller\Robert_Mueller_0003.png,10,1,1
Robert_Mueller\Robert_Mueller_0003.png,12,1,1
Robert_Mueller\Robert_Mueller_0003.png,15,1,1
Robert_Mueller\Robert_Mueller_0004.png,0,1,1
Robert_Mueller\Robert_Mueller_0004.png,2,1,1
Robert_Mueller\Robert_Mueller_0004.png,4,1,1
Robert_Mueller\Robert_Mueller_0004.png,6,1,1
Robert_Mueller\Robert_Mueller_0004.png,8,1,1
Robert_Mueller\Robert_Mueller_0004.png,10,1,1
Robert_Mueller\Robert_Mueller_0004.png,12,1,1
Robert_Mueller\Robert_Mueller_0004.png,15,1,1
Robert_Mueller\Robert_Mueller_0005.png,0,1,1
Robert_Mueller\Robert_Mueller_0005.png,2,1,1
Robert_Mueller\Robert_Mueller_0005.png,4,1,1
Robert_Mueller\Robert_Mueller_0005.png,6,1,1
Robert_Mueller\Robert_Mueller_0005.png,8,1,1
Robert_Mueller\Robert_Mueller_0005.png,10,1,1
Robert_Mueller\Robert_Mueller_0005.png,12,1,1
Robert_Mueller\Robert_Mueller_0005.png,15,1,1
Robert_Mugabe\Robert_Mugabe_0001.png,0,1,1
Robert_Mugabe\Robert_Mugabe_0001.png,2,1,1
Robert_Mugabe\Robert_Mugabe_0001.png,4,1,1
Robert_Mugabe\Robert_Mugabe_0001.png,6,1,1
Robert_Mugabe\Robert_Mugabe_0001.png,8,1,1
Robert_Mugabe\Robert_Mugabe_0001.png,10,1,1
Robert_Mugabe\Robert_Mugabe_0001.png,12,1,1
Robert_Mugabe\Robert_Mugabe_0001.png,15,1,1
Robert_Mugabe\Robert_Mugabe_0002.png,0,1,1
Robert_Mugabe\Robert_Mugabe_0002.png,2,1,1
Robert_Mugabe\Robert_Mugabe_0002.png,4,1,1
Robert_Mugabe\Robert_Mugabe_0002.png,6,1,1
Robert_Mugabe\Robert_Mugabe_0002.png,8,1,1
Robert_Mugabe\Robert_Mugabe_0002.png,10,1,1
Robert_Mugabe\Robert_Mugabe_0002.png,12,1,1
Robert_Mugabe\Robert_Mugabe_0002.png,15,1,1
Robert_Redford\Robert_Redford_0001.png,0,1,1
Robert_Redford\Robert_Redford_0001.png,2,1,1
Robert_Redford\Robert_Redford_0001.png,4,1,1
Robert_Redford\Robert_Redford_0001.png,6,1,1
Robert_Redford\Robert_Redford_0001.png,8,1,1
Robert_Redford\Robert_Redford_0001.png,10,1,1
Robert_Redford\Robert_Redford_0001.png,12,1,1
Robert_Redford\Robert_Redford_0001.png,15,1,1
Robert_Redford\Robert_Redford_0002.png,0,1,1
Robert_Redford\Robert_Redford_0002.png,2,1,1
Robert_Redford\Robert_Redford_0002.png,4,1,1
Robert_Redford\Robert_Redford_0002.png,6,1,1
Robert_Redford\Robert_Redford_0002.png,8,1,1
Robert_Redford\Robert_Redford_0002.png,10,1,1
Robert_Redford\Robert_Redford_0002.png,12,1,1
Robert_Redford\Robert_Redford_0002.png,15,1,1
Robert_Redford\Robert_Redford_0003.png,0,1,1
Robert_Redford\Robert_Redford_0003.png,2,1,1
Robert_Redford\Robert_Redford_0003.png,4,1,1
Robert_Redford\Robert_Redford_0003.png,6,1,1
Robert_Redford\Robert_Redford_0003.png,8,1,1
Robert_Redford\Robert_Redford_0003.png,10,1,1
Robert_Redford\Robert_Redford_0003.png,12,1,1
Robert_Redford\Robert_Redford_0003.png,15,1,1
Robert_Redford\Robert_Redford_0004.png,0,1,1
Robert_Redford\Robert_Redford_0004.png,2,1,1
Robert_Redford\Robert_Redford_0004.png,4,1,1
Robert_Redford\Robert_Redford_0004.png,6,1,1
Robert_Redford\Robert_Redford_0004.png,8,1,1
Robert_Redford\Robert_Redford_0004.png,10,1,1
Robert_Redford\Robert_Redford_0004.png,12,1,1
Robert_Redford\Robert_Redford_0004.png,15,1,1
Robert_Redford\Robert_Redford_0005.png,0,1,1
Robert_Redford\Robert_Redford_0005.png,2,1,1
Robert_Redford\Robert_Redford_0005.png,4,1,1
Robert_Redford\Robert_Redford_0005.png,6,1,1
Robert_Redford\Robert_Redford_0005.png,8,1,1
Robert_Redford\Robert_Redford_0005.png,10,1,1
Robert_Redford\Robert_Redford_0005.png,12,1,1
Robert_Redford\Robert_Redford_0005.png,15,1,1
Robert_Redford\Robert_Redford_0006.png,0,1,1
Robert_Redford\Robert_Redford_0006.png,2,1,1
Robert_Redford\Robert_Redford_0006.png,4,1,1
Robert_Redford\Robert_Redford_0006.png,6,1,1
Robert_Redford\Robert_Redford_0006.png,8,1,1
Robert_Redford\Robert_Redford_0006.png,10,1,1
Robert_Redford\Robert_Redford_0006.png,12,1,1
Robert_Redford\Robert_Redford_0006.png,15,1,1
Robert_Redford\Robert_Redford_0007.png,0,1,1
Robert_Redford\Robert_Redford_0007.png,2,1,1
Robert_Redford\Robert_Redford_0007.png,4,1,1
Robert_Redford\Robert_Redford_0007.png,6,1,1
Robert_Redford\Robert_Redford_0007.png,8,1,1
Robert_Redford\Robert_Redford_0007.png,10,1,1
Robert_Redford\Robert_Redford_0007.png,12,1,1
Robert_Redford\Robert_Redford_0007.png,15,1,1
Robert_Redford\Robert_Redford_0008.png,0,1,1
Robert_Redford\Robert_Redford_0008.png,2,1,1
Robert_Redford\Robert_Redford_0008.png,4,1,1
Robert_Redford\Robert_Redford_0008.png,6,1,1
Robert_Redford\Robert_Redford_0008.png,8,1,1
Robert_Redford\Robert_Redford_0008.png,10,1,1
Robert_Redford\Robert_Redford_0008.png,12,1,1
Robert_Redford\Robert_Redford_0008.png,15,1,1
Robert_Stack\Robert_Stack_0001.png,0,1,1
Robert_Stack\Robert_Stack_0001.png,2,1,1
Robert_Stack\Robert_Stack_0001.png,4,1,1
Robert_Stack\Robert_Stack_0001.png,6,1,1
Robert_Stack\Robert_Stack_0001.png,8,1,1
Robert_Stack\Robert_Stack_0001.png,10,1,1
Robert_Stack\Robert_Stack_0001.png,12,1,1
Robert_Stack\Robert_Stack_0001.png,15,1,1
Robert_Stack\Robert_Stack_0002.png,0,1,1
Robert_Stack\Robert_Stack_0002.png,2,1,1
Robert_Stack\Robert_Stack_0002.png,4,1,1
Robert_Stack\Robert_Stack_0002.png,6,1,1
Robert_Stack\Robert_Stack_0002.png,8,1,1
Robert_Stack\Robert_Stack_0002.png,10,1,1
Robert_Stack\Robert_Stack_0002.png,12,1,1
Robert_Stack\Robert_Stack_0002.png,15,1,1
Robert_Torricelli\Robert_Torricelli_0001.png,0,1,1
Robert_Torricelli\Robert_Torricelli_0001.png,2,1,1
Robert_Torricelli\Robert_Torricelli_0001.png,4,1,1
Robert_Torricelli\Robert_Torricelli_0001.png,6,1,1
Robert_Torricelli\Robert_Torricelli_0001.png,8,1,1
Robert_Torricelli\Robert_Torricelli_0001.png,10,1,1
Robert_Torricelli\Robert_Torricelli_0001.png,12,1,1
Robert_Torricelli\Robert_Torricelli_0001.png,15,1,1
Robert_Torricelli\Robert_Torricelli_0002.png,0,1,1
Robert_Torricelli\Robert_Torricelli_0002.png,2,1,1
Robert_Torricelli\Robert_Torricelli_0002.png,4,1,1
Robert_Torricelli\Robert_Torricelli_0002.png,6,1,1
Robert_Torricelli\Robert_Torricelli_0002.png,8,1,1
Robert_Torricelli\Robert_Torricelli_0002.png,10,1,1
Robert_Torricelli\Robert_Torricelli_0002.png,12,1,1
Robert_Torricelli\Robert_Torricelli_0002.png,15,1,1
Robert_Torricelli\Robert_Torricelli_0003.png,0,1,1
Robert_Torricelli\Robert_Torricelli_0003.png,2,1,1
Robert_Torricelli\Robert_Torricelli_0003.png,4,1,1
Robert_Torricelli\Robert_Torricelli_0003.png,6,1,1
Robert_Torricelli\Robert_Torricelli_0003.png,8,1,1
Robert_Torricelli\Robert_Torricelli_0003.png,10,1,1
Robert_Torricelli\Robert_Torricelli_0003.png,12,1,1
Robert_Torricelli\Robert_Torricelli_0003.png,15,1,1
Robert_Witt\Robert_Witt_0001.png,0,1,1
Robert_Witt\Robert_Witt_0001.png,2,1,1
Robert_Witt\Robert_Witt_0001.png,4,1,1
Robert_Witt\Robert_Witt_0001.png,6,1,1
Robert_Witt\Robert_Witt_0001.png,8,1,1
Robert_Witt\Robert_Witt_0001.png,10,1,1
Robert_Witt\Robert_Witt_0001.png,12,1,1
Robert_Witt\Robert_Witt_0001.png,15,1,1
Robert_Witt\Robert_Witt_0002.png,0,1,1
Robert_Witt\Robert_Witt_0002.png,2,1,1
Robert_Witt\Robert_Witt_0002.png,4,1,1
Robert_Witt\Robert_Witt_0002.png,6,1,1
Robert_Witt\Robert_Witt_0002.png,8,1,1
Robert_Witt\Robert_Witt_0002.png,10,1,1
Robert_Witt\Robert_Witt_0002.png,12,1,1
Robert_Witt\Robert_Witt_0002.png,15,1,1
Robert_Zoellick\Robert_Zoellick_0001.png,0,1,1
Robert_Zoellick\Robert_Zoellick_0001.png,2,1,1
Robert_Zoellick\Robert_Zoellick_0001.png,4,1,1
Robert_Zoellick\Robert_Zoellick_0001.png,6,1,1
Robert_Zoellick\Robert_Zoellick_0001.png,8,1,1
Robert_Zoellick\Robert_Zoellick_0001.png,10,1,1
Robert_Zoellick\Robert_Zoellick_0001.png,12,1,1
Robert_Zoellick\Robert_Zoellick_0001.png,15,1,1
Robert_Zoellick\Robert_Zoellick_0002.png,0,1,1
Robert_Zoellick\Robert_Zoellick_0002.png,2,1,1
Robert_Zoellick\Robert_Zoellick_0002.png,4,1,1
Robert_Zoellick\Robert_Zoellick_0002.png,6,1,1
Robert_Zoellick\Robert_Zoellick_0002.png,8,1,1
Robert_Zoellick\Robert_Zoellick_0002.png,10,1,1
Robert_Zoellick\Robert_Zoellick_0002.png,12,1,1
Robert_Zoellick\Robert_Zoellick_0002.png,15,1,1
Robert_Zoellick\Robert_Zoellick_0003.png,0,1,1
Robert_Zoellick\Robert_Zoellick_0003.png,2,1,1
Robert_Zoellick\Robert_Zoellick_0003.png,4,1,1
Robert_Zoellick\Robert_Zoellick_0003.png,6,1,1
Robert_Zoellick\Robert_Zoellick_0003.png,8,1,1
Robert_Zoellick\Robert_Zoellick_0003.png,10,1,1
Robert_Zoellick\Robert_Zoellick_0003.png,12,1,1
Robert_Zoellick\Robert_Zoellick_0003.png,15,1,1
Robert_Zoellick\Robert_Zoellick_0004.png,0,1,1
Robert_Zoellick\Robert_Zoellick_0004.png,2,1,1
Robert_Zoellick\Robert_Zoellick_0004.png,4,1,1
Robert_Zoellick\Robert_Zoellick_0004.png,6,1,1
Robert_Zoellick\Robert_Zoellick_0004.png,8,1,1
Robert_Zoellick\Robert_Zoellick_0004.png,10,1,1
Robert_Zoellick\Robert_Zoellick_0004.png,12,1,1
Robert_Zoellick\Robert_Zoellick_0004.png,15,1,1
Robert_Zoellick\Robert_Zoellick_0005.png,0,1,1
Robert_Zoellick\Robert_Zoellick_0005.png,2,1,1
Robert_Zoellick\Robert_Zoellick_0005.png,4,1,1
Robert_Zoellick\Robert_Zoellick_0005.png,6,1,1
Robert_Zoellick\Robert_Zoellick_0005.png,8,1,1
Robert_Zoellick\Robert_Zoellick_0005.png,10,1,1
Robert_Zoellick\Robert_Zoellick_0005.png,12,1,1
Robert_Zoellick\Robert_Zoellick_0005.png,15,1,1
Robert_Zoellick\Robert_Zoellick_0006.png,0,1,1
Robert_Zoellick\Robert_Zoellick_0006.png,2,1,1
Robert_Zoellick\Robert_Zoellick_0006.png,4,1,1
Robert_Zoellick\Robert_Zoellick_0006.png,6,1,1
Robert_Zoellick\Robert_Zoellick_0006.png,8,1,1
Robert_Zoellick\Robert_Zoellick_0006.png,10,1,1
Robert_Zoellick\Robert_Zoellick_0006.png,12,1,1
Robert_Zoellick\Robert_Zoellick_0006.png,15,1,1
Robert_Zoellick\Robert_Zoellick_0007.png,0,1,1
Robert_Zoellick\Robert_Zoellick_0007.png,2,1,1
Robert_Zoellick\Robert_Zoellick_0007.png,4,1,1
Robert_Zoellick\Robert_Zoellick_0007.png,6,1,1
Robert_Zoellick\Robert_Zoellick_0007.png,8,1,1
Robert_Zoellick\Robert_Zoellick_0007.png,10,1,1
Robert_Zoellick\Robert_Zoellick_0007.png,12,1,1
Robert_Zoellick\Robert_Zoellick_0007.png,15,1,1
Roberto_Benigni\Roberto_Benigni_0001.png,0,1,1
Roberto_Benigni\Roberto_Benigni_0001.png,2,1,1
Roberto_Benigni\Roberto_Benigni_0001.png,4,1,1
Roberto_Benigni\Roberto_Benigni_0001.png,6,1,1
Roberto_Benigni\Roberto_Benigni_0001.png,8,1,1
Roberto_Benigni\Roberto_Benigni_0001.png,10,1,1
Roberto_Benigni\Roberto_Benigni_0001.png,12,1,1
Roberto_Benigni\Roberto_Benigni_0001.png,15,1,1
Roberto_Benigni\Roberto_Benigni_0002.png,0,1,1
Roberto_Benigni\Roberto_Benigni_0002.png,2,1,1
Roberto_Benigni\Roberto_Benigni_0002.png,4,1,1
Roberto_Benigni\Roberto_Benigni_0002.png,6,1,1
Roberto_Benigni\Roberto_Benigni_0002.png,8,1,1
Roberto_Benigni\Roberto_Benigni_0002.png,10,1,1
Roberto_Benigni\Roberto_Benigni_0002.png,12,1,1
Roberto_Benigni\Roberto_Benigni_0002.png,15,1,1
Roberto_Carlos\Roberto_Carlos_0001.png,0,1,1
Roberto_Carlos\Roberto_Carlos_0001.png,2,1,1
Roberto_Carlos\Roberto_Carlos_0001.png,4,1,1
Roberto_Carlos\Roberto_Carlos_0001.png,6,1,1
Roberto_Carlos\Roberto_Carlos_0001.png,8,1,1
Roberto_Carlos\Roberto_Carlos_0001.png,10,1,1
Roberto_Carlos\Roberto_Carlos_0001.png,12,1,1
Roberto_Carlos\Roberto_Carlos_0001.png,15,1,1
Roberto_Carlos\Roberto_Carlos_0002.png,0,1,1
Roberto_Carlos\Roberto_Carlos_0002.png,2,1,1
Roberto_Carlos\Roberto_Carlos_0002.png,4,1,1
Roberto_Carlos\Roberto_Carlos_0002.png,6,1,1
Roberto_Carlos\Roberto_Carlos_0002.png,8,1,1
Roberto_Carlos\Roberto_Carlos_0002.png,10,1,1
Roberto_Carlos\Roberto_Carlos_0002.png,12,1,1
Roberto_Carlos\Roberto_Carlos_0002.png,15,1,1
Roberto_Carlos\Roberto_Carlos_0003.png,0,1,1
Roberto_Carlos\Roberto_Carlos_0003.png,2,1,1
Roberto_Carlos\Roberto_Carlos_0003.png,4,1,1
Roberto_Carlos\Roberto_Carlos_0003.png,6,1,1
Roberto_Carlos\Roberto_Carlos_0003.png,8,1,1
Roberto_Carlos\Roberto_Carlos_0003.png,10,1,1
Roberto_Carlos\Roberto_Carlos_0003.png,12,1,1
Roberto_Carlos\Roberto_Carlos_0003.png,15,1,1
Roberto_Carlos\Roberto_Carlos_0004.png,0,1,1
Roberto_Carlos\Roberto_Carlos_0004.png,2,1,1
Roberto_Carlos\Roberto_Carlos_0004.png,4,1,1
Roberto_Carlos\Roberto_Carlos_0004.png,6,1,1
Roberto_Carlos\Roberto_Carlos_0004.png,8,1,1
Roberto_Carlos\Roberto_Carlos_0004.png,10,1,1
Roberto_Carlos\Roberto_Carlos_0004.png,12,1,1
Roberto_Carlos\Roberto_Carlos_0004.png,15,1,1
Roberto_Marinho\Roberto_Marinho_0001.png,0,1,1
Roberto_Marinho\Roberto_Marinho_0001.png,2,1,1
Roberto_Marinho\Roberto_Marinho_0001.png,4,1,1
Roberto_Marinho\Roberto_Marinho_0001.png,6,1,1
Roberto_Marinho\Roberto_Marinho_0001.png,8,1,1
Roberto_Marinho\Roberto_Marinho_0001.png,10,1,1
Roberto_Marinho\Roberto_Marinho_0001.png,12,1,1
Roberto_Marinho\Roberto_Marinho_0001.png,15,1,1
Roberto_Marinho\Roberto_Marinho_0002.png,0,1,1
Roberto_Marinho\Roberto_Marinho_0002.png,2,1,1
Roberto_Marinho\Roberto_Marinho_0002.png,4,1,1
Roberto_Marinho\Roberto_Marinho_0002.png,6,1,1
Roberto_Marinho\Roberto_Marinho_0002.png,8,1,1
Roberto_Marinho\Roberto_Marinho_0002.png,10,1,1
Roberto_Marinho\Roberto_Marinho_0002.png,12,1,1
Roberto_Marinho\Roberto_Marinho_0002.png,15,1,1
Roberto_Marinho\Roberto_Marinho_0003.png,0,1,1
Roberto_Marinho\Roberto_Marinho_0003.png,2,1,1
Roberto_Marinho\Roberto_Marinho_0003.png,4,1,1
Roberto_Marinho\Roberto_Marinho_0003.png,6,1,1
Roberto_Marinho\Roberto_Marinho_0003.png,8,1,1
Roberto_Marinho\Roberto_Marinho_0003.png,10,1,1
Roberto_Marinho\Roberto_Marinho_0003.png,12,1,1
Roberto_Marinho\Roberto_Marinho_0003.png,15,1,1
Robin_Cook\Robin_Cook_0001.png,0,1,1
Robin_Cook\Robin_Cook_0001.png,2,1,1
Robin_Cook\Robin_Cook_0001.png,4,1,1
Robin_Cook\Robin_Cook_0001.png,6,1,1
Robin_Cook\Robin_Cook_0001.png,8,1,1
Robin_Cook\Robin_Cook_0001.png,10,1,1
Robin_Cook\Robin_Cook_0001.png,12,1,1
Robin_Cook\Robin_Cook_0001.png,15,1,1
Robin_Cook\Robin_Cook_0002.png,0,1,1
Robin_Cook\Robin_Cook_0002.png,2,1,1
Robin_Cook\Robin_Cook_0002.png,4,1,1
Robin_Cook\Robin_Cook_0002.png,6,1,1
Robin_Cook\Robin_Cook_0002.png,8,1,1
Robin_Cook\Robin_Cook_0002.png,10,1,1
Robin_Cook\Robin_Cook_0002.png,12,1,1
Robin_Cook\Robin_Cook_0002.png,15,1,1
Robin_McLaurin_Williams\Robin_McLaurin_Williams_0001.png,0,1,1
Robin_McLaurin_Williams\Robin_McLaurin_Williams_0001.png,2,1,1
Robin_McLaurin_Williams\Robin_McLaurin_Williams_0001.png,4,1,1
Robin_McLaurin_Williams\Robin_McLaurin_Williams_0001.png,6,1,1
Robin_McLaurin_Williams\Robin_McLaurin_Williams_0001.png,8,1,1
Robin_McLaurin_Williams\Robin_McLaurin_Williams_0001.png,10,1,1
Robin_McLaurin_Williams\Robin_McLaurin_Williams_0001.png,12,1,1
Robin_McLaurin_Williams\Robin_McLaurin_Williams_0001.png,15,1,1
Robin_McLaurin_Williams\Robin_McLaurin_Williams_0002.png,0,1,1
Robin_McLaurin_Williams\Robin_McLaurin_Williams_0002.png,2,1,1
Robin_McLaurin_Williams\Robin_McLaurin_Williams_0002.png,4,1,1
Robin_McLaurin_Williams\Robin_McLaurin_Williams_0002.png,6,1,1
Robin_McLaurin_Williams\Robin_McLaurin_Williams_0002.png,8,1,1
Robin_McLaurin_Williams\Robin_McLaurin_Williams_0002.png,10,1,1
Robin_McLaurin_Williams\Robin_McLaurin_Williams_0002.png,12,1,1
Robin_McLaurin_Williams\Robin_McLaurin_Williams_0002.png,15,1,1
Robinson_Stevenin\Robinson_Stevenin_0001.png,0,1,1
Robinson_Stevenin\Robinson_Stevenin_0001.png,2,1,1
Robinson_Stevenin\Robinson_Stevenin_0001.png,4,1,1
Robinson_Stevenin\Robinson_Stevenin_0001.png,6,1,1
Robinson_Stevenin\Robinson_Stevenin_0001.png,8,1,1
Robinson_Stevenin\Robinson_Stevenin_0001.png,10,1,1
Robinson_Stevenin\Robinson_Stevenin_0001.png,12,1,1
Robinson_Stevenin\Robinson_Stevenin_0001.png,15,1,1
Robinson_Stevenin\Robinson_Stevenin_0002.png,0,1,1
Robinson_Stevenin\Robinson_Stevenin_0002.png,2,1,1
Robinson_Stevenin\Robinson_Stevenin_0002.png,4,1,1
Robinson_Stevenin\Robinson_Stevenin_0002.png,6,1,1
Robinson_Stevenin\Robinson_Stevenin_0002.png,8,1,1
Robinson_Stevenin\Robinson_Stevenin_0002.png,10,1,1
Robinson_Stevenin\Robinson_Stevenin_0002.png,12,1,1
Robinson_Stevenin\Robinson_Stevenin_0002.png,15,1,1
Rod_Blagojevich\Rod_Blagojevich_0001.png,0,1,1
Rod_Blagojevich\Rod_Blagojevich_0001.png,2,1,1
Rod_Blagojevich\Rod_Blagojevich_0001.png,4,1,1
Rod_Blagojevich\Rod_Blagojevich_0001.png,6,1,1
Rod_Blagojevich\Rod_Blagojevich_0001.png,8,1,1
Rod_Blagojevich\Rod_Blagojevich_0001.png,10,1,1
Rod_Blagojevich\Rod_Blagojevich_0001.png,12,1,1
Rod_Blagojevich\Rod_Blagojevich_0001.png,15,1,1
Rod_Blagojevich\Rod_Blagojevich_0002.png,0,1,1
Rod_Blagojevich\Rod_Blagojevich_0002.png,2,1,1
Rod_Blagojevich\Rod_Blagojevich_0002.png,4,1,1
Rod_Blagojevich\Rod_Blagojevich_0002.png,6,1,1
Rod_Blagojevich\Rod_Blagojevich_0002.png,8,1,1
Rod_Blagojevich\Rod_Blagojevich_0002.png,10,1,1
Rod_Blagojevich\Rod_Blagojevich_0002.png,12,1,1
Rod_Blagojevich\Rod_Blagojevich_0002.png,15,1,1
Rod_Stewart\Rod_Stewart_0001.png,0,1,1
Rod_Stewart\Rod_Stewart_0001.png,2,1,1
Rod_Stewart\Rod_Stewart_0001.png,4,1,1
Rod_Stewart\Rod_Stewart_0001.png,6,1,1
Rod_Stewart\Rod_Stewart_0001.png,8,1,1
Rod_Stewart\Rod_Stewart_0001.png,10,1,1
Rod_Stewart\Rod_Stewart_0001.png,12,1,1
Rod_Stewart\Rod_Stewart_0001.png,15,1,1
Rod_Stewart\Rod_Stewart_0002.png,0,1,1
